card_id,cluster,PC1,PC2
04000F429C4C85,1,0.14834057246826188,0.3691071660085539
0400384A9C4C81,2,-1.6928605962911902,0.8506360678949343
04005B3A9C4C81,0,4.011664004936315,0.4446038605002578
0400633A9C4C81,1,2.3964497164110123,-0.5441030113349771
0400767AAF4C81,3,0.3296239347673029,-0.024597738726276623
0400827AAF4C81,3,-0.5490666650051477,-2.588408606136885
0400A522DF4381,2,0.07160481582956682,0.8900866004324058
0400AF22DF4381,2,-1.0650396535607092,1.5899540231865277
0400B022DF4381,2,-0.13876778979683133,-1.0125539034043436
0400B222DF4381,3,-0.734942082694411,-0.953627237261955
0400B47AAF4C81,3,-1.0240459881720416,-0.3840705936336076
0400D1429C4C81,2,1.0754220621141557,0.5206821337875395
0400E1429C4C81,3,-1.6981649568935842,0.24562305879409946
0400E53A9C4C81,2,-0.22209890885835018,-0.4981051822674726
0400EB4A9C4C81,0,-0.21716132389013357,0.7699659005416617
0400EC429C4C81,1,0.21461804982133442,0.031074260720319966
0400F6429C4C81,2,1.9665467773235599,0.1638767026295356
0400F64A9C4C81,3,-0.6849911851612613,0.23512666176724145
04012B429C4C81,0,2.658076164632133,-0.4635637383594612
04013C4A9C4C81,1,0.34882870534318666,0.4954382908079928
0401404A9C4C81,0,1.134144218631748,-2.341525176158173
040156429C4C81,2,-0.7554378550907245,-0.8751809709823699
0401623A9C4C81,1,-1.467366718264892,0.20613920622707632
0401A422DF4381,2,-0.6025141528919755,1.5197802528601132
0401A522DF4381,3,-1.0240459881720416,-0.3840705936336076
0401AC22DF4381,2,0.6703105197771825,-2.144605037364838
0401AD22DF4381,2,0.8807652080387429,-0.7906592774804768
0401AF22DF4381,0,2.253774248177175,-0.3747680151419829
0401D1429C4C81,2,0.3812066142995516,-1.5750483937364914
0401D43A9C4C81,2,0.9653208457018713,2.728739653803971
0401D9429C4C81,0,3.264881934318912,-0.3414416694953126
0401DF3A9C4C81,2,-0.22209890885835018,-0.4981051822674726
0401E47AAF4C81,3,-0.26118362195392714,-0.69580486382719
0401F5429C4C81,1,0.13310783821470495,0.37948975772826493
0401FC429C4C81,2,-0.6282945788294765,1.7796655664306127
0402037AAF4C85,1,-0.2678869022094104,-0.9297306713843316
0402077AAF4C85,1,0.13710761239651198,0.041111022247374784
04024E429C4C81,1,-0.19037646478458817,-0.9397674329113861
040257429C4C81,0,1.9019107902751995,-0.6091157887342451
04025E3A9C4C81,0,4.949203773867831,0.4132322991436256
0402734A9C4C81,2,-0.6282945788294765,1.7796655664306127
0402764A9C4C81,0,1.2242936036861358,1.9489672425940552
0402767AAF4C81,3,-2.1606904575623176,0.31579682912051404
0402997AAF4C81,2,-0.42787169527446217,-0.4429972597759966
0402A322DF4381,1,-0.47948037026221907,-0.3702107892830392
0402A47AAF4C81,2,0.14911525325438937,0.8800498389053508
0402A622DF4381,0,2.5039513070681796,0.3900874801278478
0402B122DF4381,3,0.9574448774977838,0.7147202165653165
0402B17AAF4C81,3,-1.0240459881720416,-0.3840705936336076
0402D23A9C4C81,5,3.293583800311643,1.4586007203910574
0402D5429C4C81,3,-2.1606904575623176,0.31579682912051404
0402DE7AAF4C81,2,0.19541327924545074,-0.4889617688139495
0402DF3A9C4C81,1,1.6560729773976037,1.2100756027727135
0402F9429C4C81,2,-1.2303350956224564,0.7804622975685197
04032A4A9C4C81,1,2.7887176726060727,0.8485869154994818
04032D4A9C4C81,0,1.4135851566077582,-1.0655087612290801
040349429C4C81,1,0.34882870534318666,0.4954382908079928
0403654A9C4C81,0,2.5872627190684927,-0.9108132974007725
04036E3A9C4C81,2,-0.08131888636918215,-1.504874623410077
0403847AAF4C81,3,-2.1606904575623176,0.31579682912051404
0403A47AAF4C81,2,0.6127795337143711,-1.1035895734067178
0403A722DF4381,3,-0.8182732017559298,-0.4391785161250835
0403B122DF4381,1,1.022947674064729,-0.13425536161971435
0403CC429C4C81,0,1.2844920396506871,0.4949786553081896
0403D1429C4C81,3,-0.8182732017559298,-0.4391785161250835
0403E2429C4C81,0,5.444554900712372,3.6126089080582147
0403E8429C4C81,2,-0.3909206848391669,0.9602603707588203
0403EB429C4C81,1,2.4540977302048743,0.10932700222757373
040400429C4C85,1,0.47891196178936557,0.28433390571464495
040407429C4C85,1,1.768628773680531,-1.2834209666265701
0404314A9C4C81,2,0.20664623931720064,-0.16096562505276982
0404374A9C4C81,1,1.5165579612733577,0.14069856358420588
040445429C4C81,0,0.6137173445007806,0.5028602448833064
0404654A9C4C81,2,-0.6025141528919755,1.5197802528601132
0404663A9C4C81,0,4.959751465551775,0.1637295772928367
0404754A9C4C81,3,-0.9677800084741522,0.6510604227393835
0404827AAF4C81,2,0.6703105197771825,-2.144605037364838
0404A522DF4381,2,0.6736453326225468,1.8892898692944988
0404AF22DF4381,2,-1.0650396535607092,1.5899540231865277
0404B022DF4381,2,-0.13876778979683133,-1.0125539034043436
0404B222DF4381,3,-0.734942082694411,-0.953627237261955
0404CB429C4C81,0,2.865587775867972,-0.13601014102747574
0404D5429C4C81,1,0.946268004605688,-1.6396348556655078
0404DB429C4C81,3,-1.6981649568935842,0.24562305879409946
0404DB4A9C4C81,3,-0.8890045646844079,-1.435122819118783
0405077AAF4C85,1,-0.3974963402007842,1.7401817138635896
04053A4A9C4C81,1,2.45275064120479,2.734168226511074
040549429C4C81,1,2.1808076952781086,-0.8086163027995015
04054E429C4C81,1,-0.19037646478458817,-0.9397674329113861
04056D3A9C4C81,1,1.3007989124094033,-1.8182602054009902
0405867AAF4C81,1,-0.9995368569937644,0.7409784450014966
0405A422DF4381,3,-1.5698205252671322,-0.34814284612270957
0405A522DF4381,3,-1.0240459881720416,-0.3840705936336076
0405A822DF4381,1,1.7012033176935877,2.8252038965134476
0405AC22DF4381,2,-0.6025141528919755,1.5197802528601132
0405AF22DF4381,2,1.240600476444852,-0.3642716181151249
0405B022DF4381,1,-0.24790745084739954,0.10124803104673454
0405D43A9C4C81,1,1.1520407910218002,-1.6947427781569837
0405D7429C4C81,1,0.22168542908193847,-2.1594082466049898
0405E7429C4C81,0,4.07974268268307,-0.8459143253086521
0405E9429C4C81,0,4.011781032667365,2.1390493380209294
0405FB4A9C4C81,0,0.40657612066436377,-1.5578895392056218
04063F429C4C81,0,4.89167278780502,1.4542477631017467
0406A422DF4381,2,-0.2671122214232832,-0.4187879984875349
0406A622DF4381,1,1.2398257956587249,-0.8752142910119216
040701429C4C85,0,2.7162997488459095,-0.44494178546839735
040703429C4C85,2,-1.6928605962911902,0.8506360678949343
0407334A9C4C81,2,-1.6928605962911902,0.8506360678949343
040736429C4C81,2,-1.6928605962911902,0.8506360678949343
040739429C4C81,2,-0.2671122214232832,-0.4187879984875349
04073B4A9C4C81,2,-1.2303350956224564,0.7804622975685197
0407404A9C4C81,1,2.4388649959513176,0.11970959394728468
0407613A9C4C81,1,1.702433378962621,-1.4940828052907238
0407633A9C4C81,3,-1.2807166197895012,-0.9176994897510569
0407A47AAF4C81,3,-1.6981649568935842,0.24562305879409946
0407A722DF4381,1,-1.0048412175961579,0.13596543590066174
0407B122DF4381,0,1.9706186492301068,0.7042238195384586
0407D5429C4C81,3,-0.734942082694411,-0.953627237261955
0407D57AAF4C81,1,0.4262115178741427,-0.5284456213809726
0407D83A9C4C81,0,2.6905193229084077,-0.1850564718978974
0407DA429C4C81,0,1.6207659725753505,-0.024653502013738775
0408344A9C4C81,1,1.5348361215834136,3.9981304001568883
0408364A9C4C81,3,-1.6981649568935842,0.24562305879409946
0408384A9C4C81,0,1.888572243594716,-0.07102188326403273
04083A4A9C4C81,1,0.40496706014720996,0.5167221565190733
04084F429C4C81,0,4.89167278780502,1.4542477631017467
0408A122DF4381,1,1.1521578187528507,-0.0002973006363121929
0408A322DF4381,1,-0.47948037026221907,-0.3702107892830392
0408A522DF4381,1,-0.9473102315333468,-0.9050500280574593
0408B122DF4381,1,1.9112940940147294,-1.2496092683550315
0408C27AAF4C81,2,0.7452074635168064,1.3698179167153501
0408F67AAF4C81,1,1.5727418583360848,1.724524323909585
0409324A9C4C81,3,1.3591045792583414,-2.348332996462315
040949429C4C81,3,-0.8182732017559298,-0.4391785161250835
04095F3A9C4C81,3,-0.9465355507472193,-0.3941073551606624
0409684A9C4C81,1,0.605435485960928,-0.14339877507323745
04096E7AAF4C81,2,0.20664623931720064,-0.16096562505276982
0409997AAF4C81,3,-1.558649940769338,1.315000097982607
