,Arena,Casa Giulietta,Castelvecchio,Duomo,Giardino Giusti,Museo Lapidario,Museo Miniscalchi,Museo Radio,Museo Storia,Palazzo della Ragione,San Fermo,San Zeno,Santa Anastasia,Sighseeing,Teatro Romano,Tomba Giulietta,Torre Lamberti,Verona Tour
0,0.8552719053317387,0.7571466560297824,0.6927935115011297,0.6365509905597629,0.10769844435580456,0.14785267916500422,-1.951563910473908e-18,-4.90059381963448e-17,0.11268448344634957,0.26771705890174147,0.9806541683287004,0.34111155431459195,0.671519744714808,-1.1180834903756764e-19,0.4839117138678372,0.32794841111554557,0.6979125116340926,4.391018798566293e-18
1,0.8707039147215596,0.7397077743061937,0.6022789928322005,0.4980702076824106,0.09763830178276081,0.08661091711082552,-1.951563910473908e-18,-1.1882855810441129e-16,0.0207682411321444,0.19867671383936747,9.189487226116122e-05,0.1549347546406909,0.4910402499540518,-1.1180834903756764e-19,1.0012865282117285,0.16950009189487264,0.6109630582613494,4.716279450311944e-18
2,0.8752620930660301,0.7965422107780032,0.5098032002942787,0.36196431855802846,0.043590215192202464,0.056906382196063816,-2.168404344971009e-18,-1.5048726154098802e-16,0.011881552326651203,0.24734228434798822,0.011660842376300856,0.10983998528600718,0.399080375206916,-1.1180834903756764e-19,0.0006253448593133148,0.1351480595916874,1.006694868493674,-4.607859233063394e-18
3,0.8693747147421278,0.7567320858055684,0.5295298950251032,0.2983569146508459,0.03637608397991869,0.052304883614788196,-2.168404344971009e-18,-1.201296007113939e-16,0.010314924691921589,0.051665905979010995,0.04573254221816822,0.10447284345048241,0.3457325422181691,9.128251939753869e-05,1.1712852909795402e-14,0.1343678685531728,2.5424107263916085e-14,4.607859233063394e-18
4,0.9428571428571428,0.9428571428571428,0.5428571428571428,0.3142857142857143,0.0,0.057142857142857134,0.0,4.336808689942018e-19,-6.938893903907228e-18,2.7755575615628914e-17,0.11428571428571427,0.1142857142857143,0.2285714285714286,-6.776263578034403e-21,0.2571428571428571,0.2857142857142857,0.5714285714285714,0.9999999999999998
5,0.896551724137931,0.7011494252873564,0.8505747126436782,0.7126436781609194,0.32183908045977005,0.4252873563218391,1.0114942528735626,8.673617379884035e-19,0.13793103448275865,0.49425287356321834,0.5172413793103448,0.3448275862068966,0.6206896551724138,-6.776263578034403e-21,0.6666666666666667,0.3103448275862069,0.7816091954022988,1.0842021724855044e-19
6,0.9396984924623115,0.8944723618090451,0.8090452261306534,0.542713567839196,0.10050251256281412,0.3668341708542717,-8.673617379884035e-19,1.0000000000000002,0.20603015075376888,0.2663316582914573,0.4623115577889447,0.25628140703517593,0.4824120603015076,1.3552527156068805e-20,0.5477386934673367,0.8743718592964822,0.7587939698492462,2.710505431213761e-19
