card_id,cluster,PC1,PC2
040001523F3885,3,2.9158218737777006,-0.44640118893746533
040002523F3885,3,2.9158218737777006,-0.44640118893746533
040005523F3885,3,0.6021118553152114,-1.648263405317944
040006523F3885,4,1.587734857000938,-3.242105093321885
04000D523F3885,3,1.6236313812796284,1.1363088685267118
04000E523F3885,3,1.6236313812796284,1.1363088685267118
04005A523F3881,5,2.350884604316506,-0.018131144939068453
040065523F3881,5,2.5498479367350217,-0.588812634022296
040066523F3881,3,1.6361226806845428,0.28358156467501616
040071523F3881,3,1.6361226806845428,0.28358156467501616
040072523F3881,4,2.406165682825363,-0.8288549597802738
04007D523F3881,4,2.406165682825363,-0.8288549597802738
04007E523F3881,3,1.5085027215392484,0.343540655959457
040089523F3881,3,1.5085027215392484,0.343540655959457
04008A523F3881,2,-0.3589822320781285,0.6692944421893543
04008D523F3881,3,1.351934532529047,0.6964223215858384
04008E523F3881,3,2.163465231857151,0.09677350226081535
040095523F3881,2,-0.3589822320781285,0.6692944421893543
040096523F3881,3,1.260435679838494,1.5629857704874281
040099523F3881,2,0.049647879126518475,0.32001019743170855
04009A523F3881,2,0.049647879126518475,0.32001019743170855
0400A1523F3881,3,1.260435679838494,1.5629857704874281
0400A2523F3881,3,2.9158218737777006,-0.44640118893746533
0400A5523F3881,1,7.840887168178504,7.461069988705662
0400A6523F3881,1,7.840887168178504,7.461069988705662
0400AD523F3881,3,2.9158218737777006,-0.44640118893746533
0400AE523F3881,3,1.0638844768991413,-0.445425972990606
0400B1523F3881,3,2.107473181173677,0.3883805637936193
0400B2523F3881,3,2.107473181173677,0.3883805637936193
0400B9523F3881,3,2.6267995564433626,2.0259693126042166
0400BA523F3881,3,2.6267995564433626,2.0259693126042166
0400BD523F3881,4,2.441339644099437,-0.6345356210621055
0400BE523F3881,4,2.441339644099437,-0.6345356210621055
0400C5523F3881,2,-0.021053109880624442,-0.4925445172375467
0400C6523F3881,2,-0.021053109880624442,-0.4925445172375467
0400C9523F3881,4,2.441339644099437,-0.6345356210621055
0400CA523F3881,3,3.193696286019987,-1.1777103122603862
0400D1523F3881,4,-0.16327751681242633,-0.369470542247851
0400D2523F3881,4,-0.16327751681242633,-0.369470542247851
0400D5523F3881,2,-0.3357963081060335,-0.5254305596450967
0400D6523F3881,4,0.023847515752283867,-2.099281582798582
0400DD523F3881,1,5.03595270691645,5.310511047817172
0400DE523F3881,1,5.03595270691645,5.310511047817172
0400E1523F3881,2,-0.3357963081060335,-0.5254305596450967
0400E2523F3881,5,3.272514688522848,-2.409053177313741
0400E9523F3881,4,0.31366552311067886,-0.3905932340726353
0400EA523F3881,4,0.31366552311067886,-0.3905932340726353
0400ED523F3881,5,3.272514688522848,-2.409053177313741
0400EE523F3881,2,-1.746297467068567,0.02937835184576397
0400F5523F3881,1,4.225396720492998,1.3504579822687142
0400F6523F3881,1,4.225396720492998,1.3504579822687142
0400F9523F3881,2,-1.746297467068567,0.02937835184576397
0400FA523F3881,3,0.6021118553152114,-1.648263405317944
0402AE8ABF3181,3,0.6544604192590988,0.15311850009737207
040305523F3885,3,0.5437071223335088,0.5844745181100742
040307523F3885,2,-1.4117098076635675,-0.5491477756544747
040308523F3885,4,0.8648158492183226,-1.1556124044887426
0403A8523F3881,2,-0.6593531657430176,-1.0923224668527556
0403AE8ABF3181,3,0.028481241431689293,0.17310916494782871
0403B3523F3881,2,-1.8088129872686265,0.6691653118991685
0403B4523F3881,2,-1.8088129872686265,0.6691653118991685
0403BF523F3881,2,-1.0513894593057633,-0.498928623297709
0403C0523F3881,2,-1.0513894593057633,-0.498928623297709
0403CB523F3881,3,0.7169759394591584,-0.48666845995603253
0403CC523F3881,0,-1.6448451938424407,1.1819966318163362
0403D7523F3881,0,-1.4458818614239248,0.6113151427331089
0403D8523F3881,3,1.9894270903056495,-1.0083473149743536
0403E3523F3881,3,1.9894270903056495,-1.0083473149743536
0403E4523F3881,4,-0.8332603337082157,-1.5169658734227742
0403EF523F3881,4,-0.8332603337082157,-1.5169658734227742
0403F0523F3881,4,-0.6342970012897,-2.0876473625060017
0403FA523F3881,2,0.2432915166888667,0.002537727222729257
0403FB523F3881,4,-0.8332603337082157,-1.5169658734227742
0403FC523F3881,2,-1.4117098076635675,-0.5491477756544747
040405523F3885,4,1.2587370220993002,-2.609058425448447
040406523F3885,4,1.5591526277439423,-2.027121634561102
040472523F3881,4,2.0854956120203276,-0.9010167872868386
0404B9523F3881,1,2.67171386500511,0.45385436819056746
0404BA523F3881,1,2.67171386500511,0.45385436819056746
0404D2523F3881,2,0.1251688153921061,-1.6271407134931597
0404D3523F3881,2,0.1251688153921061,-1.6271407134931597
