card_id,cluster,PC1,PC2
04000E121B6781,3,-1.1137037426729617,-1.4241308970795699
04000F121B6781,1,0.46062275618120113,0.7166410215146546
040013121B6781,3,-0.6296819675407911,1.1549398733540865
04001F4A216285,3,-1.5103992038370666,0.43263185630257345
040025121B6785,2,2.6386774850532846,-1.0998352043845288
0400254A216285,2,1.8482732497686256,-2.3008065631296435
0400264A216285,3,-1.3368855723194293,0.15705256921824612
04002D4A216285,6,-0.5510723319725891,-0.6781790613819546
04002E4A216285,3,-0.42833794808925724,-0.6286728172959436
04003B121B6781,3,-1.3368855723194293,0.15705256921824612
04003C121B6781,3,-0.6068327138472597,-0.6328876496216967
04003E121B6781,0,0.5709113235020481,2.819870459536481
04004C121B6781,1,-0.9621863629332528,0.540077985594686
040050121B6781,5,1.8899509371622838,2.641447927757933
0400A8121B6781,3,-1.4835047358953084,-0.28254931123911625
0400AC4A216281,3,-0.06808608283943457,-0.2770314502954327
0400B04A216281,2,2.335380236656467,-2.0244171079130124
0400B1121B6781,6,1.3418056552864823,-1.5148643426730517
0400B6121B6781,4,3.1317123189681007,1.5163093982747493
0400B8121B6781,1,2.149822915676984,0.5749128640033989
0400B9121B6781,6,2.069415249171168,-1.4909567653602274
0400BD4A216281,6,1.1682920237688452,-1.2392850555887243
0400BE4A216281,6,2.274804482870928,-2.201923100576164
0400E14A216281,3,-1.8706510690868894,0.08099048930206254
0400E2121B6781,6,-0.5510723319725891,-0.6781790613819546
0400E5121B6781,6,0.3728246236168053,-1.5202737828252566
0400E8121B6781,3,-1.1137037426729617,-1.4241308970795699
0400F44A216281,1,0.3304979062392893,0.49608960245235867
0400F84A216281,1,-0.7886727314156151,0.2644986985103586
0401014A216285,3,-0.6246253097939664,0.2373294814601828
0401064A216285,6,-1.084837828740049,-0.7542411412981381
0401074A216285,0,0.8374819347242416,0.7425562870920421
0401094A216285,4,-0.2612700454239256,1.0916944257974186
04010E121B6781,3,-1.1137037426729617,-1.4241308970795699
0401104A216285,3,-1.309991104377671,-0.5581285983234436
0401114A216285,6,0.5267852679439988,-0.3699126963037677
040112121B6781,6,0.4382391652966758,-0.4493448367487815
0401124A216285,6,0.5089926719972921,0.5003044347781117
040113121B6781,3,-0.6296819675407911,1.1549398733540865
040118121B6781,3,-0.753451877423139,-1.072489530079059
04011C121B6781,1,-0.9497392391278483,-0.20648723132293267
04011F4A216285,3,-1.5103992038370666,0.43263185630257345
040121121B6781,1,-0.989080830875011,1.255259153136376
040124121B6781,3,-1.3368855723194293,0.15705256921824612
040125121B6785,3,-1.1137037426729617,-1.4241308970795699
0401294A216285,0,1.5228477293079459,1.5380143668756687
04012C121B6781,1,-0.9497392391278483,-0.20648723132293267
04012E4A216285,3,-0.42833794808925724,-0.6286728172959436
04012F121B6781,1,1.0138922548318396,-0.0935232410871365
0401324A216285,3,-0.7803463453648972,-0.35730836253736936
0401344A216285,3,0.30576012463113905,-0.3459666807017928
04013B121B6781,3,-1.3368855723194293,0.15705256921824612
04013E121B6781,3,-0.40144348014749903,-1.3438539848376332
04013F121B6781,2,3.4494942165645464,-0.8752158120771089
040149121B6781,1,-0.2818772260963729,2.253146457272216
04014B4A216285,0,-0.46964967858465445,0.7551606208584407
04014C121B6781,1,-0.9621863629332528,0.540077985594686
04014C4A216285,6,-0.7245859634902264,-0.4025997742976272
040150121B6781,1,-0.9497392391278483,-0.20648723132293267
040177121B6781,3,0.49967974525482367,-1.595525694609136
040193121B6781,2,1.6134658143258045,-3.2209143779916825
0401AC4A216281,1,-0.24992610040778998,0.6203548978366227
0401B0121B6781,3,-0.7803463453648972,-0.35730836253736936
0401B04A216281,2,2.335380236656467,-2.0244171079130124
0401B6121B6781,4,3.1317123189681007,1.5163093982747493
0401B9121B6781,1,-0.609275978434744,0.1809601465310705
0401BE4A216281,3,-1.8706510690868894,0.08099048930206254
0401C24A216281,0,0.3850260916854658,2.6446104522344425
0401C4121B6781,1,-0.9766337070696065,0.508693936218757
0401C5121B6781,3,-1.3224382281830755,0.1884366185941751
0401C7121B6781,3,-1.1137037426729617,-1.4241308970795699
0401C9121B6781,6,0.5661268596911613,-1.8316590807630764
0401CC121B6781,3,-0.34046821166512453,-0.29348836283677826
0401CC4A216281,1,-0.9766337070696065,0.508693936218757
0401CD121B6781,0,1.3734845870391277,2.4214840300848164
0401D0121B6781,6,0.7271933674033942,-1.360673150929785
0401D64A216281,3,-1.309991104377671,-0.5581285983234436
0401D7121B6781,0,2.608095795283113,2.0173259069301404
0401DA4A216281,3,-1.8706510690868894,0.08099048930206254
0401DB121B6781,0,4.737601037498242,2.176209246780715
0401DC121B6781,3,-0.5799382459055016,-1.3480688171633863
0401E14A216281,6,-0.6976914955484683,-1.117780941839317
0401E64A216281,6,-0.6976914955484683,-1.117780941839317
0401F44A216281,0,0.059995080428119255,0.9559808566445147
0401F84A216281,3,-1.143041475202204,0.10489806661488693
0401FB4A216281,3,-1.5103992038370666,0.43263185630257345
0402014A216285,3,-0.6246253097939664,0.2373294814601828
0402024A216285,3,-1.8706510690868894,0.08099048930206254
04020B4A216285,3,-1.8706510690868894,0.08099048930206254
04020C121B6781,3,-1.5103992038370666,0.43263185630257345
040210121B6781,3,-1.8706510690868894,0.08099048930206254
040211121B6781,3,-1.8706510690868894,0.08099048930206254
0402114A216285,6,0.5267852679439988,-0.3699126963037677
040212121B6781,6,0.8055968939315382,-0.7770786264364681
0402124A216285,6,0.8941429965788612,-0.6976464859914542
040216121B6781,3,-1.8706510690868894,0.08099048930206254
040218121B6781,3,-0.753451877423139,-1.072489530079059
04021F121B6781,3,-1.309991104377671,-0.5581285983234436
040220121B6781,2,0.7829655100904992,-0.8002844487679119
040224121B6781,3,-1.5103992038370666,0.43263185630257345
0402284A216285,1,-0.8031200755519688,0.23311464913442975
0402294A216285,3,-1.3224382281830755,0.1884366185941751
04022E121B6781,3,-1.1405982106147199,-0.7089497295378803
04022F121B6781,6,1.7997054951786795,-0.9287548716873374
04022F4A216285,4,1.158193821880175,2.1698586421751958
040239121B6781,6,1.2783871222166239,-1.7513821685211397
04023B4A216285,0,1.7834801739242399,0.2701167065678545
04023C4A216285,3,-1.3368855723194293,0.15705256921824612
04023D4A216285,6,-1.057943360798291,-1.469422308839828
04023E121B6781,6,0.3728246236168053,-1.5202737828252566
04023F121B6781,2,2.6636809762177065,-0.03998418147690794
040249121B6781,6,1.792288490920906,-0.4421095664474796
04024C4A216285,6,-0.017382358711588358,0.5952875298382132
040260121B6781,1,1.74996177354339,1.5742538188301358
040262121B6781,6,-0.7245859634902264,-0.4025997742976272
040277121B6781,3,-0.2623242389059286,0.8272060836663999
040279121B6781,6,1.1951864917106034,-1.9544662231304144
0402AD4A216281,1,-0.9497392391278483,-0.20648723132293267
0402B0121B6781,3,-1.8706510690868894,0.08099048930206254
0402B9121B6781,2,2.4600031484544176,0.6549729423029335
0402BA4A216281,6,-0.7245859634902264,-0.4025997742976272
0402BB4A216281,1,0.301631992306377,-0.17380015332907323
0402C3121B6781,3,-1.3368855723194293,0.15705256921824612
0402C4121B6781,3,-1.3493326961248338,0.903617786135865
0402C5121B6781,3,-1.8975455370286476,0.7961716568437525
0402C7121B6781,6,-0.16392599878100825,-1.0417188619231335
0402CC4A216281,1,-0.9766337070696065,0.508693936218757
0402D14A216281,3,-0.42833794808925724,-0.6286728172959436
0402D4121B6781,2,2.382038746536086,-2.22474448321346
0402D44A216281,1,-0.2549827581546146,1.5379652897305265
0402DB121B6781,0,2.419806908792023,-0.5130688345799101
0402E0121B6781,0,4.819641983023761,3.620403868599848
0402F2121B6781,4,0.0936405594055324,1.5105258530273509
0402F4121B6781,1,0.9162442801894652,-0.3279913450723401
0402F44A216281,3,-1.3368855723194293,0.15705256921824612
040301121B6785,2,0.7758596467054596,-0.12090929207971451
04030B4A216285,2,-0.04460473749044596,-1.4641212818385463
04030D4A216285,6,0.7177271575074058,-1.1122630808956333
040310121B6781,3,-1.8706510690868894,0.08099048930206254
0403154A216285,3,-1.4835047358953084,-0.28254931123911625
0403174A216285,3,0.4093732513637633,-1.1192345925302132
04031F121B6781,3,-1.309991104377671,-0.5581285983234436
04032A121B6781,3,-0.6246253097939664,0.2373294814601828
04032E121B6781,3,-0.7732404819798574,-1.0366835192255668
04032F4A216285,3,-0.7803463453648972,-0.35730836253736936
040331121B6781,0,0.21065945825222537,2.4682290925359704
040339121B6781,0,2.3800363924449504,0.8189167293395668
04033A121B6781,1,-0.4553153341075506,1.3313212330525594
04033B4A216285,3,-0.6246253097939664,0.2373294814601828
04033C4A216285,3,-1.3368855723194293,0.15705256921824612
04033D4A216285,4,-0.3006116371710882,2.5534408102567263
040342121B6781,4,1.5209605555772183,-0.19407813685780637
04035F121B6781,6,0.17898052649958035,-1.4681192802218974
040360121B6781,1,1.74996177354339,1.5742538188301358
040361121B6781,3,-0.5799382459055016,-1.3480688171633863
040362121B6781,6,0.005466894981942997,-1.19253999313757
040364121B6781,6,0.553679735885757,-1.0850938638454575
040379121B6781,6,1.1951864917106034,-1.9544662231304144
04037D121B6781,3,-1.309991104377671,-0.5581285983234436
040389121B6781,0,1.3009641819742175,2.0299302406965385
040390121B6781,3,-1.4835047358953084,-0.28254931123911625
040391121B6781,3,-0.7981389413116039,0.5129087685445102
040392121B6781,6,0.5089926719972921,0.5003044347781117
0403AD4A216281,1,-1.3439914357044689,0.8364277259064437
0403AF4A216281,1,-0.4553153341075506,1.3313212330525594
0403B4121B6781,3,-0.6296819675407911,1.1549398733540865
0403B5121B6781,1,-0.6217231022401483,0.9275253634486892
0403B9121B6781,3,-1.1634474643082513,1.078877793437903
0403BA4A216281,3,-1.5103992038370666,0.43263185630257345
0403BB4A216281,6,1.087445232653217,-1.009031783929274
0403C3121B6781,3,-1.3368855723194293,0.15705256921824612
0403C4121B6781,1,-0.7886727314156151,0.2644986985103586
0403C5121B6781,6,0.6386472647560714,-1.4401052913747987
0403C8121B6781,2,0.09049385212175497,-0.9163673718633408
0403DB121B6781,0,4.294892300104388,-0.4795369847891277
0403E0121B6781,3,-1.3493326961248338,0.903617786135865
0403F44A216281,3,-1.3368855723194293,0.15705256921824612
0403FF4A216281,3,-1.5103992038370666,0.43263185630257345
040401121B6785,2,0.7758596467054596,-0.12090929207971451
0404044A216285,1,-0.4482094707225108,0.6519460763643619
04040A4A216285,0,-1.0034151753521146,0.6790985409422572
04040D4A216285,6,0.7177271575074058,-1.1122630808956333
040411121B6781,3,-1.1583908065614266,0.16126740154399927
0404174A216285,3,0.4093732513637633,-1.1192345925302132
04041E121B6781,3,-1.1314963386196684,-0.5539137659976905
040422121B6785,3,-1.309991104377671,-0.5581285983234436
04042B121B6781,3,-1.1405982106147199,-0.7089497295378803
04042E4A216285,3,-1.8706510690868894,0.08099048930206254
040430121B6781,3,-1.8706510690868894,0.08099048930206254
040431121B6781,6,1.2464359965280412,-0.11859060908554614
040435121B6781,6,2.409261125314943,-0.16533567153670042
04043A121B6781,3,-0.8031955990584285,1.430519160438414
040449121B6781,3,-1.3368855723194293,0.15705256921824612
04044A4A216285,2,0.23703749219117462,0.7206390198980055
04045B121B6781,2,0.7195534841411971,-1.0391745142306785
040461121B6781,3,-0.5799382459055016,-1.3480688171633863
040464121B6781,3,-1.3224382281830755,0.1884366185941751
04047D121B6781,3,-1.4835047358953084,-0.28254931123911625
040489121B6781,0,-0.46964967858465445,0.7551606208584407
040490121B6781,6,0.5392323917494031,-1.1164779132213865
040492121B6781,1,0.18619142171729583,0.4619488737676027
0404AF4A216281,1,-0.4553153341075506,1.3313212330525594
0404B4121B6781,0,1.1150789501576353,1.8546702333945004
0404B5121B6781,3,-0.34757407505016436,0.3858867938514192
0404B54A216281,3,-1.3224382281830755,0.1884366185941751
0404B7121B6781,3,-1.143041475202204,0.10489806661488693
0404C2121B6781,1,1.437562653151521,0.49463595176146224
0404C5121B6781,6,-0.19082046672276645,-0.3265376943814437
0404C8121B6781,2,0.09049385212175497,-0.9163673718633408
0404C94A216281,6,0.005466894981942997,-1.19253999313757
0404CD121B6781,6,0.4651336332384339,-1.1645260042904713
0404D5121B6781,6,3.121521387840406,-0.08505875929476378
0404D64A216281,1,-0.09591647077333082,1.23100195327027
0404D8121B6781,1,0.4532322901226213,0.5455958465383697
0404DC4A216281,3,-1.1634474643082513,1.078877793437903
0404DF121B6781,4,1.587953450703148,0.533345110899476
0404E4121B6781,2,1.5079617108158438,-0.6726142757139509
0404F4121B6781,3,-1.5103992038370666,0.43263185630257345
