,Arena,Casa Giulietta,Castelvecchio,Duomo,Giardino Giusti,Museo Lapidario,Museo Miniscalchi,Museo Storia,Palazzo della Ragione,San Fermo,San Zeno,Santa Anastasia,Teatro Romano,Tomba Giulietta,Torre Lamberti
0,0.9063083240014931,0.7891004106009708,0.734975737215379,0.46733855916386713,0.1366181410974246,0.28742067935797,7.15573433840433e-18,1.000746547219107,0.4180664427025016,0.5733482642777159,0.22321761851437075,0.49533407988055245,0.5819335572974996,0.44344904815229463,0.6838372527062341
1,0.9057286432160803,0.881507537688443,0.5648241206030151,0.42814070351758776,0.07668341708542759,0.12954773869346792,-2.42861286636753e-17,7.28583859910259e-16,0.2795979899497494,0.2410050251256279,0.01256281407035495,0.4296482412060308,0.38824120603015116,1.0020100502512734,0.6505527638190965
2,0.8385836537269008,0.6335111000868138,0.5541981892595811,0.8734342056306643,0.08352970358427463,0.06368597296291731,-9.75781955236954e-18,8.604228440844963e-16,0.0023564430112799906,0.21003348629542323,3.6914915568786455e-15,0.7597048245069979,0.4760014882797974,0.0004960932655280192,0.5683368473272981
3,0.8824978012313103,0.7852242744063329,0.5751099384344768,0.4234828496042216,0.0793315743183823,0.10008795074758153,-3.5778671692021646e-17,7.7021722333370235e-16,1.0036939313983941,0.1431838170624445,0.0034300791556762245,0.47238346525945474,0.3608619173262974,0.0009674582233927254,0.8323658751099332
4,0.9284738955823293,0.8156626506024092,0.4905622489959836,0.08658634538150345,0.05851405622490066,0.04718875502007994,5.0306980803327406e-17,-4.510281037539698e-16,5.745404152435185e-15,0.07036144578314135,0.0043373493975943644,0.22337349397590234,0.1914457831325332,3.164135620181696e-15,0.5133734939758997
5,0.8689921234528208,0.6715962063976857,0.748834592509241,0.6083427101752148,0.11967529336119662,0.09041954669667249,-3.469446951953614e-17,7.91033905045424e-16,0.26201575309435876,0.34801478861919655,1.0020896961903318,0.6336601832502822,0.43160263623211714,0.21676579328082318,0.633097572737503
6,0.7672413793103449,0.646551724137931,0.7844827586206897,0.7931034482758621,0.36206896551724127,0.26724137931034475,1.0172413793103448,0.11206896551724138,0.4051724137931034,0.5258620689655173,0.3620689655172414,0.8189655172413792,0.5689655172413792,0.32758620689655177,0.5086206896551724
