card_id,cluster,PC1,PC2
040002C27B3F85,1,-1.3581011820929934,0.9532725358063607
040031C27B3F81,2,0.5524018391069571,1.757600839039252
040033BA7B3F81,1,0.017670068547296906,2.1291635906175146
040037C27B3F81,1,-1.8947418953817179,0.6215795667620164
040042C27B3F81,2,0.38718992299574995,1.5442056550128924
040045BA7B3F81,2,1.3164492957773708,-1.0118513145080474
04004ABA7B3F81,1,-0.7823077868530881,-0.5546301657523426
040050C27B3F81,4,1.1920530886344216,-0.8689439083806876
040054C27B3F81,4,-0.5492545197039336,1.5874222076651154
04006DC27B3F81,1,-1.4171470197577583,1.3339767321082938
04006EC27B3F81,1,-1.4171470197577583,1.3339767321082938
04007AC27B3F81,4,1.8166171428079396,-1.6441255375185262
04008FC27B3F81,1,-1.108687386892095,0.015945087636702257
040091C27B3F81,2,0.11536098517759144,-1.6454142180098958
04009CC27B3F81,2,0.07466210205451554,-1.9439133460074252
04009DC27B3F81,2,-1.2798571267806969,-1.4008628253985675
0400AAC27B3F81,1,-0.2625298621442477,0.5073641733217622
0400AF72743381,4,3.275780387213509,-1.235462848061702
0400AFC27B3F81,4,-0.09750533122108943,0.0778194830374725
0400B272743381,3,5.160380401842946,4.289902028081783
0400BCC27B3F81,1,-0.554291608218739,0.08001168722977003
0400C2BA7B3F81,1,-0.7823077868530881,-0.5546301657523426
0400C7C27B3F81,2,-0.6292993455400667,-1.4707191219359548
0400D4BA7B3F81,1,-1.4460242125193399,-0.5218944127345096
0400E5C27B3F81,1,-0.854333143341666,-0.5842553850414661
0400E6C27B3F81,1,-0.9257023849543922,-0.5395642829628646
0400F0C27B3F81,4,2.009649073087269,-1.0526169697616707
040100C27B3F85,2,0.8607166105441385,-2.549547825132739
040101C27B3F85,4,2.4552796205716807,2.614766547119786
040103C27B3F85,1,-1.8947418953817179,0.6215795667620164
040105C27B3F85,1,-1.4460242125193399,-0.5218944127345096
040108C27B3F85,1,-0.34352289198337044,2.5365578513855884
040109C27B3F85,1,-1.6981869822470645,0.09049135229404633
04010CBA7B3F85,1,-0.9091009681369752,-0.8812718719623844
040129C27B3F81,2,-0.1683058867335241,-0.4166143675901576
040142C27B3F81,2,1.0484877672501571,-1.4744475010969893
040149C27B3F81,2,0.26243325876053436,-0.8688130219716752
040152C27B3F81,2,0.9053182410408637,0.7859667516871367
040165C27B3F81,1,-0.6024345009993809,-0.00024214151504138739
040166C27B3F81,2,-0.10557392535636104,-1.063462292266756
040168BA7B3F81,0,5.402111804995499,4.017609946477147
04016AC27B3F81,2,0.026519209273873738,-2.0241671747522365
040170C27B3F81,1,-0.9284513594812186,-0.8645059661039667
040178C27B3F81,4,0.5128372971250367,-0.0705032173452792
040188C27B3F81,1,-1.4460242125193399,-0.5218944127345096
04018AC27B3F81,1,-1.0826134493614545,-0.022498229468597752
04018BC27B3F81,4,0.5128372971250367,-0.0705032173452792
04018DBA7B3F81,2,0.01946526997249466,0.6584859564455925
040193BA7B3F81,1,0.017670068547296906,2.1291635906175146
040194C27B3F81,2,0.026519209273873738,-2.0241671747522365
040197C27B3F81,1,-1.3060823318245105,0.9253473395861768
0401A6C27B3F81,1,-1.3581011820929934,0.9532725358063607
0401AB72743381,2,0.5041140848978336,-1.311770009405959
0401AC523F3881,1,-1.2250893019853877,-1.1038463384776491
0401ACC27B3F81,1,-0.6310925112681354,0.7283422529829797
0401BEC27B3F81,1,-0.9108941338650437,1.31778950295655
0401C5C27B3F81,2,0.8749304136448534,0.43808655349104875
0401DDC27B3F81,2,0.11536098517759144,-1.6454142180098958
0401E2C27B3F81,1,-0.9108941338650437,1.31778950295655
0401E4C27B3F81,1,-1.1675540989550512,0.023440411867133068
0401E9C27B3F81,4,-0.41072628683447465,0.6855152799460718
0401ECC27B3F81,1,-1.3884890094890037,0.6053923376102728
0401EDC27B3F81,1,-1.3884890094890037,0.6053923376102728
0401F2C27B3F81,1,-1.3608501566198197,0.6283308526652583
