,Arena,Casa Giulietta,Castelvecchio,Centro Fotografia,Duomo,Giardino Giusti,Museo Africano,Museo Conte,Museo Lapidario,Museo Miniscalchi,Museo Radio,Museo Storia,Palazzo della Ragione,San Fermo,San Zeno,Santa Anastasia,Teatro Romano,Tomba Giulietta,Torre Lamberti,Verona Tour
0,0.8490853658536585,0.8003048780487805,0.6859756097560976,-8.673617379884035e-18,0.6036585365853656,0.09756097560975599,-3.2526065174565133e-19,1.007621951219514,0.2972560975609758,4.336808689942018e-19,-7.806255641895632e-18,0.13109756097560982,0.45884146341463433,0.38262195121951253,0.3003048780487805,0.6631097560975612,0.40548780487804903,0.3323170731707318,0.8368902439024393,-6.071532165918825e-18
1,0.9037639147324786,0.8678549276923554,0.4632912218848929,0.0059413051284567045,0.1128521529070034,0.04625730421440938,-1.9569849213363355e-17,-2.6020852139652106e-17,0.06861880978030238,-2.862293735361732e-17,1.0408340855860843e-16,0.0140371494793187,0.21640061371723399,0.025723892534184695,0.08226422485554814,0.12166617699864335,0.10762902751934303,0.2514608428818594,0.5601475532922002,1.5395670849294163e-16
2,0.8037277817443924,0.7094058847844851,0.5953928826425149,0.0070647476607423225,0.7528841456540607,0.06658900454699128,-1.6750923564901044e-17,-2.7755575615628914e-17,0.06918191725226389,-2.7538735181131813e-17,2.983724378680108e-16,0.004171207395436673,0.2504979143963016,-1.0602629885170245e-14,0.2517004246364293,0.8716320318665352,0.3611664349329251,0.1675622862725989,0.6298898951561378,8.500145032286355e-17
3,0.8579545454545454,0.7954545454545454,0.5284090909090908,3.469446951953614e-18,0.5454545454545454,0.07954545454545457,0.0,0.03409090909090908,0.045454545454545456,2.168404344971009e-19,-6.071532165918825e-18,0.034090909090909075,0.22159090909090906,0.2556818181818182,0.13636363636363635,0.6079545454545454,0.2386363636363637,0.2670454545454545,0.5681818181818182,1.0000000000000004
4,0.8146122882964991,0.763803448013974,0.6648439280018208,0.010784537100326633,0.6290726817042587,0.10776942355889743,4.824699667560495e-18,-2.6020852139652106e-17,0.12698412698412703,0.0025822131085289457,-1.734723475976807e-17,0.09159261790840706,0.30356193514088137,0.9813169286853692,0.36743373585478745,0.7399559504822683,0.33705475810739044,0.37130705551758514,0.655198602567023,-4.5536491244391186e-17
5,0.8955823293172691,0.9076305220883535,0.755020080321285,0.05020080321285143,0.5461847389558232,0.11847389558232935,1.0842021724855044e-19,0.07630522088353411,0.42570281124498,0.004016064257028106,1.006024096385541,0.23092369477911648,0.5060240963855425,0.4658634538152613,0.355421686746988,0.6365461847389559,0.39357429718875514,0.8393574297188751,0.7489959839357431,-3.0357660829594124e-18
6,0.8333333333333334,0.5555555555555556,0.4444444444444444,0.05555555555555555,0.5555555555555556,0.2777777777777778,0.9999999999999999,0.0,-1.3877787807814457e-17,0.0,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.22222222222222224,0.16666666666666669,0.7777777777777779,0.6111111111111112,0.4999999999999999,0.4444444444444445,0.0
